kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lud-rodinia-2.8.sm_75.ptx 539 : 48 144 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 538 : 48 240 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 537 : 48 144 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 536 : 48 240 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 535 : 48 288 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 534 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 533 : 48 240 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 532 : 48 240 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 531 : 48 240 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 527 : 96 240 0 0 0 0 0 0 3 
lud-rodinia-2.8.sm_75.ptx 526 : 96 480 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 525 : 96 480 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 524 : 96 480 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 521 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 520 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 519 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 518 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 517 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 516 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 515 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 514 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 513 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 512 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 511 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 510 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 509 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 508 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 507 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 506 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 505 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 504 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 503 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 502 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 501 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 500 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 499 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 498 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 497 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 496 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 495 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 494 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 493 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 492 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 491 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 490 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 489 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 488 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 487 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 486 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 485 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 484 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 483 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 482 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 481 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 480 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 479 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 478 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 477 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 476 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 475 : 48 336 0 0 0 6 3 0 0 
lud-rodinia-2.8.sm_75.ptx 474 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 473 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 472 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 471 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 470 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 469 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 468 : 48 144 0 3 3 0 0 0 0 
